WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,5/4/2011 0:00,0.5,m,TN_ugl,Nitrogen,,2150,ug/l,,,2.15,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,8/22/2011 0:00,0.5,m,TN_ugl,Nitrogen,,1570,ug/l,,,1.57,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,11/2/2011 0:00,0.5,m,TN_ugl,Nitrogen,,1930,ug/l,,,1.93,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,6/20/2012 0:00,0.5,m,TN_ugl,Nitrogen,,940,ug/l,,,0.94,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,9/20/2012 0:00,0.5,m,TN_ugl,Nitrogen,,1650,ug/l,,,1.65,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,12/17/2012 0:00,0.5,m,TN_ugl,Nitrogen,,1760,ug/l,,,1.76,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,1/23/2013 0:00,0.5,m,TN_ugl,Nitrogen,,1550,ug/l,,,1.55,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,7/23/2013 0:00,0.5,m,TN_ugl,Nitrogen,,2450,ug/l,,,2.45,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,10/22/2013 0:00,0.5,m,TN_ugl,Nitrogen,,260,ug/l,,,0.26,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,2/17/2014 0:00,0.5,m,TN_ugl,Nitrogen,,1330,ug/l,,,1.33,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,5/21/2014 0:00,0.5,m,TN_ugl,Nitrogen,,1750,ug/l,,,1.75,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,8/20/2014 0:00,0.5,m,TN_ugl,Nitrogen,,1710,ug/l,,,1.71,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,11/17/2014 0:00,0.5,m,TN_ugl,Nitrogen,,1590,ug/l,,,1.59,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,3/24/2015 0:00,0.5,m,TN_ugl,Nitrogen,,1830,ug/l,,,1.83,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,6/16/2015 0:00,0.5,m,TN_ugl,Nitrogen,,1400,ug/l,,,1.4,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,9/24/2015 0:00,0.5,m,TN_ugl,Nitrogen,,1580,ug/l,,,1.58,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,12/17/2015 0:00,0.5,m,TN_ugl,Nitrogen,,1710,ug/l,,,1.71,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,1/21/2016 0:00,0.5,m,TN_ugl,Nitrogen,,1140,ug/l,,,1.14,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,4/19/2016 0:00,0.5,m,TN_ugl,Nitrogen,,1490,ug/l,,,1.49,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,7/20/2016 0:00,0.5,m,TN_ugl,Nitrogen,,1610,ug/l,,,1.61,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,10/20/2016 0:00,0.5,m,TN_ugl,Nitrogen,,1390,ug/l,,,1.39,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,2/20/2017 0:00,0.5,m,TN_ugl,Nitrogen,,1250,ug/l,,,1.25,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,6/19/2017 0:00,0.5,m,TN_ugl,Nitrogen,,1420,ug/l,,,1.42,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,8/17/2017 0:00,0.5,m,TN_ugl,Nitrogen,,1440,ug/l,,,1.44,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,8/17/2017 0:00,0.5,m,TN_ugl,Nitrogen,,1480,ug/l,,,1.48,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,11/16/2017 0:00,0.5,m,TN_ugl,Nitrogen,,1680,ug/l,,,1.68,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,6/20/2018 0:00,0.5,m,TN_ugl,Nitrogen,,1960,ug/l,,,1.96,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,9/18/2018 0:00,0.5,m,TN_ugl,Nitrogen,,1350,ug/l,,,1.35,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,11/27/2018 0:00,0.5,m,TN_ugl,Nitrogen,,1420,ug/l,,,1.42,mg/L
181980,Withlacoochee River,POLKCO_NRD_WQ,WITHLACOO RVR1, Under Bridge On Sr471 3Mile N Of Hw98N,Withlacoo Rvr1,28.3126111,-82.0558333,1329F,1/28/2019 0:00,0.5,m,TN_ugl,Nitrogen,,980,ug/l,,,0.98,mg/L
