eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
PF-18-113,2018,Australes archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIVAVAE,,,,5/7/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,2/5/2019 9:20,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-112,2018,Society archipelago,,1,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,9/3/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,2/5/2019 9:18,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-111,2018,Society archipelago,,0,CFP moniroting programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAIATEA,,,,11/14/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Naso lituratus,,,,2/5/2019 9:15,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-110,2018,Tuamotu archipelago,,1,CFP monitoring programme of French Polynesia,NULL,,0,0,1,0,0,0,,0,0,ANAA,,,,12/8/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus gobban,,,,2/5/2019 9:04,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-109,2018,Australes archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,RAIVAVAE,,,,5/13/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,1/22/2019 1:22,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-108,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,5/4/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKNOWN,,,,1/22/2019 1:13,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-107,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,RAIATEA,,,,12/20/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Aprion virescens,,,,1/22/2019 1:02,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-106,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,12/28/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx ignobilis,,,,1/22/2019 12:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-105,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,12/30/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,1/22/2019 12:47,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-104,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,RAIATEA,,,,12/20/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus fulvus,,,,1/22/2019 12:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-103,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,1/3/2019,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,1/22/2019 12:38,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-102,2018,Society archipelago,,1,,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,1/2/2019,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus xanthopterus,,,,1/22/2019 12:34,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-101,2018,,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,10/14/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,1/21/2019 11:52,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-100,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,HUAHINE,,,,9/21/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,1/21/2019 11:45,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-099,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,TAHAA,,,,11/23/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lethrinus obsoletus,,,,1/21/2019 11:44,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-098,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,TAHAA,,,,10/11/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,1/21/2019 11:27,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-097,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,TAHAA,,,,8/23/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,1/21/2019 11:22,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-096,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,0,0,0,0,,0,0,RAIATEA,,,,12/8/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scarus psittacus,,,,1/21/2019 11:19,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-095,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,RAIATEA,,,,10/17/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,1/21/2019 11:16,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-094,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,11/12/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Tridacna maxima,,,,1/21/2019 11:12,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-093,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,11/25/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lethrinidae,,,,1/21/2019 11:06,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-092,2018,Society archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,11/11/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/21/2019 10:58,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-091,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,ARUTUA,,,,7/30/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/21/2019 10:56,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-090,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,REAO,,,,8/28/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthurus achilles,,,,1/21/2019 10:52,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-088,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,REAO,,,,9/12/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 10:43,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-087,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,REAO,,,,9/14/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 10:42,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-086,2018,,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,HAO,,,,1/28/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus monostigma,,,,1/21/2019 10:37,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-085,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,HAO,,,,9/22/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/21/2019 10:31,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-084,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,HAO,,,,11/6/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/21/2019 10:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-083,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,NULL,,0,0,1,0,0,0,,0,0,APATAKI,,,,1/20/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 10:21,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-082,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,APATAKI,,,,1/28/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 10:20,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-081,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,APATAKI,,,,11/11/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 10:13,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-080,2018,Tuamotu archipelago,,1,,1,,0,0,1,0,0,0,,0,0,FAKARAVA,,,,11/27/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caphalopholis argus,,,,1/21/2019 10:12,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-079,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,FAKARAVA,,,,11/25/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Priacanthus hamrur,,,,1/21/2019 10:07,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-078,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,FAKARAVA,,,,11/27/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Priacanthus hamrur,,,,1/21/2019 10:05,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-077,2018,,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,AHE,,,,8/22/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 9:59,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-076,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,AHE,,,,8/19/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cheilinus undulatus,,,,1/21/2019 9:58,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-075,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,ANAA,,,,11/7/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx melampygus,,,,1/21/2019 9:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-074,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,ANAA,,,,7/11/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,1/21/2019 9:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-073,2018,Tuamotu archipelago,,1,,1,,0,0,1,0,0,0,,0,0,ANAA,,,,12/6/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Scaridae,,,,1/21/2019 9:46,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-072,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,PUKARUA,,,,6/30/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,1/21/2019 9:40,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-071,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesie,1,,0,0,1,0,0,0,,0,0,MAKEMO,,,,8/21/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/21/2019 9:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-070,2018,Australes archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,9/16/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Plectropomus laevis,,,,1/18/2019 10:04,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-069,2018,Australes archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,10/1/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lethrinidae,,,,1/18/2019 10:03,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-068,2018,Australes archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,RURUTU,,,,10/13/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 10:02,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-067,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,11/1/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx lugubris,,,,1/18/2019 9:34,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-066,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,11/3/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis sexmaculata,,,,1/18/2019 9:33,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-065,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,11/5/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Naso lituratus,,,,1/18/2019 9:32,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-064,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,10/16/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Sphyraena barracuda,,,,1/18/2019 9:31,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-063,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,10/7/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,1/18/2019 9:30,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-062,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,NULL,,0,0,1,0,0,0,,0,0,NUKU HIVA,,,,7/4/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 9:29,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-061,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,EIAO,,,,9/29/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Caranx melampygus,,,,1/18/2019 9:22,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-060,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,9/12/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 9:14,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-059,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,6/20/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 9:09,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-058,2018,Marquesas archipelago,,0,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,8/30/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus bohar,,,,1/18/2019 9:06,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-057,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,HIVA OA,,,,8/15/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus gibbus,,,,1/18/2019 9:04,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-056,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,UA POU,,,,8/9/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Acanthuridae,,,,1/18/2019 8:50,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-055,2018,Marquesas archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,UA POU,,,,7/20/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 8:49,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-054,2018,Gambier archipelago,,0,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,MANGAREVA,,,,7/15/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 8:44,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-053,2018,Gambier archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,MANGAREVA,,,,7/25/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,1/18/2019 8:35,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-052,2018,society archipelago,,1,CFP monitoring programme of french polynesia,NULL,,0,0,1,0,0,0,,0,0,,,,,8/14/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 8:29,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-051,2018,Tuamotu archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,,,,,8/2/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,UNKOWN,,,,1/18/2019 8:27,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-050,2018,,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,,,,,1/28/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Cephalopholis argus,,,,1/18/2019 7:58,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-049,2018,SOCIETY archipelago,,1,CFP monitoring programme of french polynesia,1,,0,0,1,0,0,0,,0,0,TAHITI,,,,8/1/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Lutjanus rivulatus,,,,1/18/2019 7:53,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-048,2018,Australes archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,RAPA,,,,5/18/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Epinephelus tauvina,,,,6/27/2018 7:25,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-047,2018,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,,,,,5/27/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Balistidae,,,,6/27/2018 7:23,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF-18-046,2018,Society archipelago,,1,CFP monitoring programme of French Polynesia,1,,0,0,1,0,0,0,,0,0,MOOREA,,,,5/4/2018,,,,,,0,,,0,,1,0,0,0,0,0,0,0,0,0,0,,NULL,,Unknown,,,,6/27/2018 7:22,,,FRENCH POLYNESIA,CFP (Ciguatera Fish Poisoning),,,,,,,,,,,,,,,,,,,,,,,,,,,,
