"","venf1 NS","venf1 EW","venf1 ATMP","cdrf1 NS","cdrf1 EW","42039 NS","42039 EW","42003 NS","42003 EW"
"1",1.3577773854453,4.81738424242277,19.059135610766,2.15290401092843,4.12494748437681,-0.194555846206986,7.99882943668918,-2.76786043589665,10.7690642157422
"2",1.57474304480228,3.93402981595804,18.2452380952381,2.68207054473114,2.34928032766168,1.45553616530674,6.70726333481479,-1.6953502371183,7.11256658582246
"3",-0.389469676611791,4.78135477114122,17.5986801242236,-2.87667991967226,-3.75613925460063,6.78079233626276,1.90823999147929,-2.33822621764892,6.33798042823081
"4",-2.49625789870055,5.68457111046267,17.5327639751553,4.2511098265306,-1.93576004533795,6.49940815100983,2.35217751746536,8.36495892168281,2.28309582501334
"5",7.18808303723953,0.251881010110777,16.9197722567288,3.86285131703552,-4.47298345105291,8.04889518971043,0.947451937440593,-0.337817972640597,8.95584627356524
"6",6.71389746949772,-1.05627915927378,13.8823240165631,2.99839305604942,-3.00611705957686,0.414669279452784,1.99061728193548,7.82739383815146,-3.59890159961577
"7",-1.30261459932352,5.22682576330423,17.4893892339545,-1.31058107614388,-4.59280723313415,0.414669279452784,1.99061728193548,2.21470344401363,7.53909255075113
"8",6.44201717753494,-1.50630380777066,18.4211808636498,2.24827193120188,-4.05751684615728,0.414669279452784,1.99061728193548,4.39781424131252,6.82121727862671
"9",-6.00163264682211,2.34944511013354,18.4503717297195,0.818422041094901,-4.59901940966836,0.414669279452784,1.99061728193548,5.55003752674398,-5.12099565974028
"10",-5.40794948997564,4.85685052180809,17.6879399585921,-4.91026495438914,-0.944123145536586,-8.56399612643229,0.258791108078093,-6.37922758158307,7.35630951798567
"11",3.30006863954027,3.97700413771497,15.6709109730849,3.29790588257274,2.12275470843048,0.598866068281362,2.23305739916375,2.00454828330931,9.77977914154811
"12",5.56176649456873,2.60039063037924,17.4839285714286,1.26112930185784,-4.36621140642289,0.414669279452784,1.99061728193548,6.9305523065965,0.337028995080638
"13",-0.46309776281532,3.82384540101335,21.9190476190476,-0.302227494045535,4.14494858045148,0.414669279452784,1.99061728193548,-3.50224374777967,6.87453761828877
"14",-4.95441996023507,2.41566005293589,21.8350649350649,-4.19575105606941,-2.57243191115891,-4.73480528263124,3.96386729540323,-4.27311141833701,4.5938521852289
"15",0.261164389687948,6.26387844121658,19.7512798795408,-4.08929437708721,-3.92274173219161,-3.8025536560614,6.57158864930104,-5.45398672712786,7.72666616799166
"16",-5.85167938921792,1.14638241240088,22.5526915113872,-4.8370446947646,-2.72520825855307,0.0448591542344547,6.20804186030331,-5.53524904507872,6.88953019330981
"17",1.42770101403753,4.73342124408199,20.6095238095238,2.37095695187356,-3.01431679364011,-0.82337920437822,5.7916870000659,-1.39043370777751,8.0060889155599
"18",-3.03082790691774,-2.57344698547835,22.8116243961353,-3.23266662465966,-3.85348793833319,-2.92151469707721,-3.02030730473566,-4.41670139534148,1.39091112341767
"19",-1.57594269585024,-5.46442491245507,24.4159161490683,-2.24582250313649,-4.75198029407159,-4.57608594695029,-2.45840432382255,-5.87822715399098,0.467207783961643
"20",3.35422831916215,-0.355340373731622,23.3220779220779,-2.99768089289802,-2.14382971448802,-0.341008339023794,-2.46341401463514,1.88875806545137,2.50842347433529
"21",2.38461156003193,-1.22715996873113,23.5375,-0.0729034868637025,-3.59216918652825,-3.73506448930781,-0.747138465922338,-2.32724978620335,4.41457843228263
"22",1.34650490925755,1.78443925297023,22.3733843983307,-2.24216610879964,-3.06774867371518,-4.70370964817622,-0.759448634307618,-2.30872886154683,3.08615808705665
"23",0.364650816426976,3.69314423529987,27.555036780852,-2.83531258307447,-4.22511056113011,-4.59824289405363,1.16553291802076,-1.11220823718879,4.45837026327379
"24",0.552106317328667,-3.88689013763967,28.1989130434783,-1.56795233635135,-4.38624940430137,-4.63540143490619,-3.01845533328903,-3.63376220601897,1.82002958939605
"25",2.21403294547322,-2.62933391639157,28.1790890269151,1.21525736763207,-2.78202328304944,1.49580079090213,-2.05468454451771,0.899149415014818,4.7098157119533
"26",3.46272572114113,-0.996721954392282,28.1007850241546,1.65722817513382,-3.70519849987849,2.06954276766892,-3.26951472896687,-0.630557715329839,4.00758096954476
"27",-2.11347313613577,-2.38329826985844,28.3,0.385675742613543,-3.54991832172683,1.04520239765601,-3.60673119079039,1.4795692420641,3.8431437352682
"28",-0.230923000712946,-5.12738538907696,27.9636904761905,0.957140823963633,-3.82137055027414,-0.685656814520284,-5.55759103872292,-0.94287713612655,-4.04160323875033
"29",-1.49448161406066,2.60177377405652,26.5983799171843,-4.20260946611886,-0.260140981306785,-3.82869373895734,-1.1096644601505,-2.02829360835658,1.7912631049767
"30",3.6540187281707,0.340988996521143,28.4246988518728,-0.924180938016317,-2.92034964198622,-1.01336038871114,-2.63347040817584,0.685337305194838,4.31425364947245
"31",1.41629125311645,2.71358008504503,27.1740424430642,2.19540549163112,3.0489862538712,-3.44274396041492,0.492699007334386,-2.00155000906477,1.86841191767036
"32",1.27612175534296,2.95281623153842,27.2059523809524,-1.54034528551875,3.45165705974239,-3.35405808406228,1.27799307803758,-0.948985559036816,3.24166642087977
"33",2.9530006047934,1.49538006870736,28.0261387163561,-3.16811678099217,-1.45369878022528,-3.61755381003507,0.343221288362259,-0.494060868539254,3.09885396285329
"34",3.10761134662706,2.30996133123373,26.7060559006211,3.68183962197091,2.83860047127053,3.23773810282705,4.88161321387771,2.49892083813876,5.72434203104638
"35",-0.791670409604289,3.18207568441662,28.378042066629,1.04191541305116,-3.22230125961319,-4.09993767194643,1.71676595620167,-3.79031153065631,5.85620519405084
"36",-1.98380855167335,3.97972645889115,27.5889751552795,-2.34298993369839,4.03969544982538,2.00744950024005,3.77098580388793,-4.34940535264144,5.67336237416235
"37",0.758250369295957,3.84512742062572,25.9079968944099,1.93245572986333,5.85605606444271,-0.304468723112656,7.94774164565217,-3.86799234395439,8.00362641165331
"38",-3.78845579335301,1.56344395895829,26.3526360544218,-4.49569273116916,0.476623714575298,-4.77949583497591,1.46798652071498,-5.55219931420008,-1.24671869815822
"39",-8.75702043134195,1.46771722736495,27.5306818181818,-2.59148775115801,8.26328343665713,-4.89741069894503,11.9959542957727,-10.6427334520492,0.329000511968837
"40",3.8882159317965,0.926270047893207,26.7428571428571,1.10826389522858,3.49704075038424,-3.03144809487324,1.65868811575768,-3.83184721003141,3.45531984926377
"41",3.18471179401973,1.53312404883699,25.997619047619,3.04192236305226,0.045451450231098,3.74337521076162,1.22108487889066,1.76522885031926,3.23685554656931
"42",2.21885572329105,3.42361453419702,25.2559523809524,2.75956571608485,3.93180563202161,1.85629316468163,6.36396310338147,0.694714522619546,8.5563672646949
"43",3.36847393061575,3.60839785689087,22.7023809523809,4.41704473301319,2.91977052169769,5.17991414825249,6.99498303870618,3.62333156237079,10.4317950909578
"44",1.79410135334248,2.72775511495343,22.3370859213251,0.85725263664435,-2.89880403923961,3.43354570802776,-0.939832488245718,-0.922281709352806,6.118542445184
"45",2.44099435604376,4.31859152713617,20.0386904761905,1.85751524232538,3.52909914179905,-0.788472330569549,6.48857870222511,0.478698269824435,8.07093538449165
"46",1.16862063286957,2.26546662148133,22.5494047619048,-0.646909027112935,2.75482506672955,-1.69597138475968,4.47066870784408,-3.54244580029012,2.93632960516915
"47",2.14719026256721,2.05629425504853,23.1755952380952,2.70496945251594,1.8892358359494,0.364850366409609,4.78951378408149,-1.041550381896,5.0818627541456
"48",2.98978962468573,1.4150227230723,21.0505952380952,2.28622146265158,0.463528256621282,3.41331769867349,2.3489273980143,2.23532455962488,4.98745968422803
"49",0.674988536097194,3.02519806951773,21.8208333333333,-1.04831613493568,2.98811162090898,-2.78673129556455,4.78863290549137,-2.78373783207868,6.33110161720344
"50",3.68465214844186,3.69450561080208,19.5196428571429,4.75191960181298,1.01697185469136,7.05544916470831,3.80500173878752,6.80266977610693,4.19522755897098
"51",1.96160365314228,2.57481330306113,19.0630952380952,2.7018097546268,1.06020716963583,-3.1912490320959,5.81660002013937,-0.0577099831183384,6.61581973044971
"52",2.67637265361648,2.78956928218049,18.8794047619048,3.05334665522373,2.1359908403988,4.36583832756287,4.6367954305492,3.64580215394831,4.65540781769444
"53",4.78406353625399,1.97605759774808,14.0232142857143,4.25136308699039,0.361660107862469,5.05511277705291,5.30215377348412,6.09433426614858,5.21597252642432
"54",1.92935468660572,3.44212323760498,14.9639233954451,1.90102531746438,1.97591953342569,-2.85854028445034,6.75309172241514,-0.50462092200342,7.98362815899925
"55",-0.708858395037594,2.69832457355352,19.0380952380952,-0.748896697710917,2.89026703473504,-3.40231625021294,4.11951047850549,-3.08407654829153,4.03039661128755
"56",2.30934099474162,4.00993748685236,19.0869047619048,0.894242104353857,3.53262142164815,-3.93850387573574,6.64074202043157,-1.34658453976946,8.27749343137113
"57",-1.47847142345188,3.40210304627349,20.4004658385093,-0.389918500311974,4.44782255514411,-5.44523776202587,3.0637123684875,-3.07424900273318,5.88713196829813
"58",-0.939658774467712,-3.20373149364469,20.522619047619,0.234405510536281,-3.10485465652572,-3.55663206931546,-0.0116467183885384,-0.539845387653698,3.60799899842885
"59",2.40829405407304,3.76393230942792,16.6678571428571,2.2040035919567,3.10795355880223,-1.94664477235718,6.5259708529075,0.523409391767081,7.75915192882111
"60",4.80161291082613,-0.558013340576408,15.335119047619,1.3919248882912,-3.9803043706648,4.54339103533022,-5.15183589537019,5.16494773598741,-1.33908992352796
