WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/11/2001 11:04,1.4,m,TN_ugl,Nitrogen,,760,ug/l,C,,0.76,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/15/2002 11:27,1.2,m,TN_ugl,Nitrogen,,743,ug/l,,,0.743,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/19/2002 11:22,1,m,TN_ugl,Nitrogen,,607,ug/l,,,0.607,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/19/2002 11:22,0.9,m,TN_ugl,Nitrogen,,751,ug/l,,,0.751,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/16/2002 10:45,1.5,m,TN_ugl,Nitrogen,,1072,ug/l,,,1.072,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/14/2002 10:38,1.1,m,TN_ugl,Nitrogen,,1189,ug/l,,,1.189,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/18/2002 10:48,1.2,m,TN_ugl,Nitrogen,,1028,ug/l,,,1.028,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/23/2002 10:50,1.3,m,TN_ugl,Nitrogen,,1546,ug/l,,,1.546,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/20/2002 10:35,1.3,m,TN_ugl,Nitrogen,,1165,ug/l,,,1.165,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/17/2002 11:02,1.3,m,TN_ugl,Nitrogen,,1145,ug/l,,,1.145,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/15/2002 10:45,1.8,m,TN_ugl,Nitrogen,,1329,ug/l,,,1.329,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/19/2002 10:25,0.8,m,TN_ugl,Nitrogen,,980,ug/l,,,0.98,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/10/2002 10:51,1.3,m,TN_ugl,Nitrogen,,884,ug/l,,,0.884,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/14/2003 10:30,0.5,m,TN_ugl,Nitrogen,,1187,ug/l,,,1.187,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/18/2003 10:53,0.5,m,TN_ugl,Nitrogen,,1103,ug/l,,,1.103,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/18/2003 11:05,0.5,m,TN_ugl,Nitrogen,,1213,ug/l,,,1.213,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/15/2003 12:00,0.5,m,TN_ugl,Nitrogen,,1147,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/20/2003 10:45,0.5,m,TN_ugl,Nitrogen,,987,ug/l,,,0.987,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/17/2003 10:07,0.5,m,TN_ugl,Nitrogen,,862,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/15/2003 10:35,0.5,m,TN_ugl,Nitrogen,,1117,ug/l,,,1.117,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/12/2003 10:22,0.5,m,TN_ugl,Nitrogen,,1193,ug/l,,,1.193,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/16/2003 10:15,0.5,m,TN_ugl,Nitrogen,,1143,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/7/2003 10:40,0.5,m,TN_ugl,Nitrogen,,999,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/18/2003 10:36,0.5,m,TN_ugl,Nitrogen,,846,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/9/2003 10:35,0.5,m,TN_ugl,Nitrogen,,702,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/13/2004 11:12,0.5,m,TN_ugl,Nitrogen,,770,ug/l,,,0.77,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/17/2004 11:09,0.5,m,TN_ugl,Nitrogen,,840,ug/l,,,0.84,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/16/2004 10:34,0.5,m,TN_ugl,Nitrogen,,1330,ug/l,,,1.33,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/20/2004 11:06,0.5,m,TN_ugl,Nitrogen,,820,ug/l,,,0.82,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/18/2004 10:24,0.5,m,TN_ugl,Nitrogen,,880,ug/l,,,0.88,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/15/2004 11:12,0.5,m,TN_ugl,Nitrogen,,750,ug/l,,,0.75,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/20/2004 10:34,0.5,m,TN_ugl,Nitrogen,,1080,ug/l,,,1.08,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/17/2004 10:56,0.5,m,TN_ugl,Nitrogen,,1200,ug/l,,,1.2,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/14/2004 11:18,0.5,m,TN_ugl,Nitrogen,,1090,ug/l,,,1.09,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/19/2004 10:39,0.5,m,TN_ugl,Nitrogen,,1300,ug/l,,,1.3,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/16/2004 10:42,0.5,m,TN_ugl,Nitrogen,,1270,ug/l,,,1.27,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/14/2004 10:35,0.5,m,TN_ugl,Nitrogen,,1080,ug/l,,,1.08,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/18/2005 9:30,0.5,m,TN_ugl,Nitrogen,,770,ug/l,,,0.77,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/15/2005 8:55,0.5,m,TN_ugl,Nitrogen,,720,ug/l,,,0.72,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/15/2005 9:04,0.5,m,TN_ugl,Nitrogen,,727,ug/l,,Water Institute Calculated,,
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/19/2005 9:31,0.5,m,TN_ugl,Nitrogen,,770,ug/l,,,0.77,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/17/2005 9:27,0.5,m,TN_ugl,Nitrogen,,670,ug/l,,,0.67,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/14/2005 8:52,0.5,m,TN_ugl,Nitrogen,,640,ug/l,,,0.64,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,7/19/2005 9:03,0.5,m,TN_ugl,Nitrogen,,1160,ug/l,,,1.16,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/16/2005 9:13,0.5,m,TN_ugl,Nitrogen,,920,ug/l,,,0.92,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,9/20/2005 9:15,0.5,m,TN_ugl,Nitrogen,,1210,ug/l,,,1.21,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,10/18/2005 9:29,0.5,m,TN_ugl,Nitrogen,,850,ug/l,,,0.85,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,11/15/2005 9:01,0.5,m,TN_ugl,Nitrogen,,750,ug/l,,,0.75,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,12/20/2005 9:19,0.5,m,TN_ugl,Nitrogen,,760,ug/l,,,0.76,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,1/17/2006 9:33,0.5,m,TN_ugl,Nitrogen,,571,ug/l,,,0.571,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,2/14/2006 9:17,0.5,m,TN_ugl,Nitrogen,,680,ug/l,,,0.68,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,3/14/2006 9:24,0.5,m,TN_ugl,Nitrogen,,610,ug/l,,,0.61,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,4/18/2006 9:20,0.5,m,TN_ugl,Nitrogen,,720,ug/l,,,0.72,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,5/16/2006 8:49,0.5,m,TN_ugl,Nitrogen,,755,ug/l,,,0.755,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,6/14/2006 9:16,0.5,m,TN_ugl,Nitrogen,,661,ug/l,,,0.661,mg/L
41,Hillsborough River,EPC_ROUTINE_MONITORING,152, Hillsborough River,152,28.0104999,-82.4649963,1443E,8/15/2006 9:20,0.5,m,TN_ugl,Nitrogen,,884,ug/l,,,0.884,mg/L
